id,target,fold
cfbedf92911224c,0,0
cfc19b11c10b525,0,1
cfc20dd52e9dbf8,0,4
cfc4d4328b41028,0,0
cfc5e0892cee22d,0,0
cfc6677578021f4,0,0
cfc7f97caa07ba3,0,4
cfc88e04d698f73,0,3
cfca7c52035bda6,0,0
cfcadcffe462cc8,0,2
cfcb070952a5788,0,4
cfcb0ac7221dbe1,0,1
cfcc4e500a88a9f,0,4
cfcdb05b998a3c5,0,0
cfcdf15df539a77,0,1
cfd32d1b864a759,0,3
cfd3a7bca0bc318,0,2
cfd4173f8e51b7f,0,0
cfd4f261251ebf6,0,1
cfd5ed6ab34002f,0,4
cfd5ee8f8a48113,0,2
cfd6d310d9c9a28,0,1
cfd7b84a2efb5fd,0,4
cfd9f490a5344d2,0,2
cfdaede09956095,0,4
cfdbbaf4c3c0890,0,3
cfddb1d721c51d7,0,1
cfde3f3604b5cdb,0,4
cfde71b116ea8dd,0,4
cfdfcf25b111edd,0,3
cfe12eb74546f3b,0,1
cfe354206723211,0,1
cfe3593a23cf878,0,1
cfe4569260ea2bf,0,4
cfe4e8cba9e1c5f,0,3
cfe5bc0545f920d,1,0
cfe640bdc7ba910,0,1
cfe657a4a1248eb,0,0
cfe6e8ff1a77ff0,0,4
cfe9f8b63c44a81,0,3
cfeb12b61a52f18,0,2
cff3035e555fcfb,0,4
cff3e676deb4d6c,0,3
cff62b9f64461c7,0,4
cff79aea4c9d850,0,0
cff8821b926fab8,0,0
cff8bde7ec8d28e,0,2
cff9783ac55eda0,0,3
cffa260b3be13fc,1,1
cffbf21bb1f47a8,1,1
cffd11605f99385,0,2
cffd6db899558ad,0,2
cfff9e11ac8b9d6,0,0
cfffbe1add0b258,0,2
d000a785a2c2be8,0,4
d000d61d13de109,0,2
d001cb05a01d884,0,3
d007b43df5f9167,0,2
d00af7163ebeb8e,0,2
d00b175e32e5dde,1,3
d00eff01f480a28,0,0
d00f9ce6a2deade,0,0
d01026ad1ab69c4,1,3
d0119386eb96c1f,0,1
d011b26f26d238a,0,2
d011f393599a06a,0,3
d013fc9f4254b2f,0,2
d014f47767797b8,0,0
d01557adf48e3bf,0,0
d015f4dadcde923,0,1
d015fad57009843,1,3
d01646ec9406ce0,0,0
d016dc4f75e57a6,1,3
d016e155c24b1f5,0,1
d018cf493539dd7,0,0
d019713d6fbb346,0,4
d01a898441fb856,0,4
d01cefced8d1d6d,0,1
d01d191173bb1d9,0,0
d01d4675c6d2895,0,1
d01e75e9c7466aa,0,0
d01f2386bd5e203,0,4
d01f32e0533f9de,0,0
d01fbacef5c0408,1,1
d01fd6e1084c892,0,3
d01ffbd41fd86e1,0,3
d020f540598263b,0,2
d0224b24b7a0747,0,2
d0251b9a7998b6b,0,4
d02542532631305,0,4
d025853e25b002f,0,2
d02645b4dd84a3b,0,3
d026f0382f9d66c,0,0
d028fac5dd0df75,0,3
d029ed1f16361b1,0,2
d02abf4b8365869,0,1
d02ceca10f0e5e8,0,0
d02e644859a4bf8,0,2
d02fafd56f1f80e,0,0
d030c3e1fd7c208,0,4
d03257b37630713,0,0
d0329bca5cd8183,0,1
d033303b6998de8,0,2
d033444ad9c0b41,0,2
d0361af8e08fbd7,0,1
d038eca966b95ff,0,0
d039042a71937e3,1,2
d0391a4ecf6c5be,0,0
d039c45387c2ff3,0,1
d03a3c1e58394cf,0,0
d03ae9bd118d14b,1,3
d03b30604fe1547,0,0
d03b57265666f77,0,1
d03b8a37cf83b6e,0,4
d03bc530adf0e3c,1,2
d03c4fff0df2ac1,1,3
d03cab70ac87476,0,1
d03cc9853e6737a,0,4
d03fac521e230fe,0,4
d040ef910e2be04,1,3
d041e371cd32a6c,0,1
d043bb420b82d96,0,4
d043c7ac645faf5,0,0
d04492cb111f0e9,0,3
d045a6aed451412,0,0
d0461bc144d0e1d,0,0
d0487d2f70f2f83,0,3
d04947552b76c4d,0,2
d04ee3e12bb7339,0,2
d0524a9676f7735,0,3
d0547663a50a2a5,0,4
d0555a57ca46eb8,0,2
d055c405640ab90,0,2
d05702939a93a44,0,4
d05860fe6f9374e,0,0
d059533fafa5fdd,0,1
d05a10f8f055411,0,0
d05ba726cde5be7,0,2
d05ed51c085a4f6,0,2
d05fb1b748afa04,0,3
d06104ee2f9cf07,1,3
d06142122098eec,0,0
d06475ccd42135f,0,3
d064c000f1e0a49,0,3
d0664ca525be688,1,1
d067f90b173cf07,0,0
d0685fd790754d6,0,4
d069614dfe70fa2,1,1
d06c6a5db9c6545,0,3
d06ccf6a8b16d39,0,2
d06d0ee03360a05,0,2
d06f019b3b20d13,0,0
d073127bb55f960,0,2
d073246ef63df37,0,1
d0736190feb99d4,0,2
d073893b656d5c6,1,2
d074077287fc111,0,2
d07454cc7314f84,1,2
d075094c995d096,0,4
d07548b66b3916c,0,3
d075ef6a84a0ae7,0,4
d075f50fb98ee28,0,2
d0771c17e32f5f5,0,3
d077794514cc067,0,3
d077e78941a09e9,0,2
d0794e6c76f660c,0,2
d079c28c0cfe38b,1,3
d07ad125f76d6dc,0,2
d07afd70203793a,0,4
d07e167609cdc65,0,3
d07eb90ce2a3dc3,0,4
d081075299fbfe4,0,2
d0810a6c27c1f8e,0,4
d081373bc257f37,0,0
d084095863656c5,0,0
d08478d92add156,0,3
d0847b30bc1d55c,0,4
d084851749165f8,0,0
d085fd049c7195f,0,0
d086214b27fb66e,0,2
d086661dcd05a39,1,4
d08697fa999ada2,0,0
d086d2678bf0944,1,3
d0880d5540076e3,0,3
d08843c1370cedc,0,2
d08ae1555b14556,0,2
d08baf36645b3b0,0,3
d08c7c6ff9a69d8,0,0
d08cbbfac8761ed,0,0
d08d7e310e65b81,0,0
d08eaf7b7e5d90a,0,2
d08ef9f2a615cca,0,0
d08f65373bc803c,0,4
d09180db187c555,0,4
d0929bf3aa33e02,0,0
d09312271072297,0,3
d09367dd85d5230,0,4
d09545f044f6e55,0,4
d09548a66206701,0,1
d095eafc8221e0d,0,3
d09a2195a7beadb,0,0
d09a68e90cb40b4,0,2
d09b8f641bdf439,1,4
d09bfc05e2c3ce8,0,1
d09c0913e9ad0db,0,4
d09c8e24705484a,0,2
d09ddd4de2ba69e,0,0
d09e9ab9b74850a,0,2
d09eacf1ace9ab7,0,1
d09edac703a6e3e,0,1
d09ee6d38d8e41a,0,1
d09ef5368f0852f,1,1
d09f44748b65126,0,3
d0a08d090400874,0,4
d0a09aa4f35bc62,0,2
d0a10f3b6647dbb,0,1
d0a2d764ce23432,0,4
d0a35f789effa5b,0,4
d0a712fa9bc5bb7,0,2
d0a87d4db196974,0,4
d0a8a3130dec12f,0,0
d0a8f1561cc9a60,0,0
d0a9d656f3288d4,1,1
d0adfa71924d97d,0,1
d0ae0dd1702ac74,0,1
d0b050d160462ed,1,4
d0b18c38b11c461,0,2
d0b2c851925ec7f,1,3
d0b3f126344e636,0,2
d0b5206d2fae837,0,4
d0b61329d82d765,0,3
d0b6297ef4e72ff,0,3
d0b6691c8e03855,0,4
d0b8879fdb3842c,0,0
d0bb44a05e8180f,0,4
d0bb8b0e22f1b9d,0,2
d0bbb15da57f59f,0,4
d0bd6aca4bd065a,0,0
d0bf4172bd460f1,0,4
d0bff0b362b2827,0,3
d0c14aecba5bbf3,0,0
d0c2adb242b7596,0,1
d0c2e3435ac7952,0,0
d0c35b2956899d4,0,1
d0c3d09fa26ce57,0,1
d0c4d53b2f13769,0,1
d0c60c1fd31fa6a,0,2
d0c61c6f7caad32,0,0
d0c61e517c58082,0,0
d0c7bf65d0c2c65,0,1
d0c8b115c4960dc,0,3
d0c8d152bd296be,0,1
d0c9bdf32b4d392,0,1
d0ca244c5df7f34,0,3
d0cabda4c028d94,0,3
d0cd0c730c7d5ad,0,4
d0ce119ff2ce840,0,4
d0cea78e30064b7,0,2
d0d0ff9f2f9b526,0,4
d0d26d94500c68d,0,4
d0d6bf57523c2be,0,4
d0dab772da3ce72,0,4
d0dbb972b1be284,0,0
d0dc3c277177ba2,0,1
d0dcafcefd8bfa7,0,2
d0dce9b65376e6f,0,0
d0deb43a6666505,0,1
d0e03030aec9142,0,1
d0e05dce80f3f9c,1,2
d0e092cb641e497,0,4
d0e0f9be7bdc44d,0,1
d0e174201c0911a,0,4
d0e494285985d48,0,3
d0e5036f2b80a35,0,2
d0e5370e33a3a13,0,1
d0e5961741ab911,0,2
d0e5cb9cbb1cfd9,0,4
d0e62da683d581b,0,1
d0e678d37b3f274,0,2
d0e6f769ebbcf81,0,3
d0e718b29c134ab,0,0
d0e86957a7b41ff,0,1
d0e971dbff49bd0,0,3
d0e97d3e84434ab,0,4
d0e9a0765806f6d,0,0
d0eb07ee6a2a6bd,0,3
d0eb34ffa1c0d21,0,0
d0eb5c64b477fec,0,4
d0eb78e3a8392c5,0,4
d0ebaf7324ace21,0,1
d0f2c81006c918a,0,4
d0f367f00264d54,0,3
d0f4bcccfda785a,0,3
d0f52d634e54e4c,0,3
d0f5d9cf0533d6d,0,2
d0f6237bff1e2fb,0,3
d0f6585a9cdf4e6,0,3
d0f6977314dd5fd,0,2
d0f6d5f36bd189c,0,1
d0f8514853f4161,0,0
d0fa914436b931d,0,4
d0fae6c296f0d66,0,3
d0fb5ed5aa6059d,0,0
d0fc5381e89feb7,0,3
d0fd0a218d66c93,0,0
d1004e7d9bc7274,0,0
d100d32e33717ea,1,3
d1014d9221a2670,0,4
d10308171c3cdd6,0,3
d103840f8780896,0,1
d103cac541970f4,0,2
d104953ea44f477,0,1
d1062e3ce8067e4,0,1
d108276647a25b6,0,1
d1084624bbe0c27,0,2
d10867485e238d4,0,4
d108903658478de,0,4
d10ae54a44b8b2b,0,3
d10cf3121263f9f,0,0
d10dd5b31a6164c,0,3
d10dd5e2d3afb87,0,2
d10eb1b01495f7b,1,3
d10ebde03f5d7f5,0,1
d10eee614446c2f,0,3
d10f1aecebd259e,1,0
d10f97dc04004fe,0,4
d11037860ca1e37,0,3
d1108d29f66cfae,0,4
d111a06b078344f,0,0
d11207c4b468a92,0,2
d112e4f6cc04b5a,0,0
d11513f44440b30,0,0
d116e8153f726ba,0,2
d116ffb58d24ccb,0,0
d11853b7685dbb7,0,3
d119f08b64c8514,0,1
d11a8820db28fbc,0,1
d11a90766d9b97c,0,3
d11bbe6dccb5af1,0,2
d11bc0def2ae4e6,0,4
d11ce6e0f6741cf,0,4
d11e476cabae637,0,3
d11f20562758998,1,1
d11fc059d43fa56,0,2
d120baa9aa2275d,0,2
d120e3c61926216,0,2
d121153af7e7b57,0,3
d12162050c517b7,0,3
d122f7ce8a3b49d,0,2
d12332624c86d76,0,2
d124a8fc5c090b4,0,4
d1250f4b4c6ba1d,1,2
d126ae599cbd5e1,0,3
d127a7a34c4acd6,0,3
d127fe9f547244f,0,4
d1290ce2c7ba852,0,1
d1290e7807400d9,0,1
d129438caa20eb6,0,3
d12a1f8dec1b55e,0,1
d12c2c657a93817,0,4
d12e08f14d7406c,0,2
d131247db742d16,0,0
d1317f0916d8f7b,0,4
d132b0f64566cc3,0,4
d1345f75f03c2b1,0,3
d137d1e8931cd0d,0,4
d137ed500bcce0b,0,4
d13915e37a4adb8,0,4
d139ec9248618b0,0,4
d13c26f7919b4d8,0,3
d13c5684fdd8321,0,4
d13db0f8169ee58,0,3
d13ea5c45d0553d,0,0
d13f3f06c933cad,0,3
d1405c175b810a6,0,3
d141a8a700a4f3b,0,1
d142bf21d71f592,0,0
d142d0eacac42a3,0,3
d1431a626c356ae,0,3
d14af121aefaacf,0,2
d14ecc59d3d6dbf,0,4
d14f3ef15f2788c,0,0
d14fecf28dc540a,0,3
d1507a813c573ed,0,0
d1517f249d39279,0,0
d1519aa92941c8e,0,0
d155445138f6d08,0,4
d15553df9a0c46e,0,3
d1556da8bf679d0,1,1
d15659c0a7ef7d5,0,1
d157b706de0c207,0,2
d157f88fe373fd3,0,0
d158d46d767f7c7,0,1
d1590198a9a547c,0,0
d15aa477e050611,0,1
d15b3e7e3d0e763,0,4
d15e156925e9180,1,1
d15e6daba481237,0,1
d15ec6357f09218,0,0
d15f922bd4ab7bf,0,0
d16107acd875e2f,0,4
d161877ea99af77,1,3
d161c49c2c6b089,0,1
d1623a4a9d21a7f,1,4
d16428e747637a3,0,2
d16574d84b21151,0,0
d1661fb3d6ba2dd,0,3
d1669c97de29948,0,4
d167d3a376e44f9,0,0
d169762c4652dd7,0,3
d16b499a90076dd,0,2
d16b751938a9ed0,1,3
d16bc41bf89a131,0,0
d16cdc2c8433a2a,0,4
d16cfa74d9bba2b,0,3
d16dadca9b9421c,0,4
d16ec396ff836b6,0,3
d1721fe62b7c75e,0,1
d1725eada9abc03,0,4
d174a5b62e23f4e,0,0
d176e1f63dc4902,0,2
d1776a33f1ada07,0,1
d1783e1fa412d2e,0,4
d178f354491c9a2,0,2
d178f826776b230,0,2
d179ade0a08e02c,0,3
d17a85a399394f3,0,2
d17ad9811ec7379,0,2
d17b34fa2d1be0a,0,3
d17c234b6ed6583,0,0
d17c2365aa3dc01,0,4
d17d6070c4d946d,0,2
d17d70420d53551,0,0
d17e7ae45295e16,0,1
d17eb4ac69aac89,0,3
d17f8afca35e4bd,0,3
d18023578759cd4,0,4
d1812bed8d7fe8c,0,2
d1819342453133f,0,2
d181a0d48bdb13c,0,3
d183f4a82d054e1,0,3
d1843cc89be64d1,0,2
d184dc188590b70,1,0
d185a68cd2a8fb4,0,4
d186986dd48da39,1,0
d1872b0e63d92c1,0,1
d18addb50a96d8d,0,2
d18b55b625a163d,0,3
d18b8ab779cdb86,1,3
d18c1a0246152aa,0,3
d18d20acf4fc450,0,4
d18de56ecdf4405,0,2
d1901934b0ca7bd,0,2
d190ac275fc7443,0,0
d190e9db88d5a63,0,1
d1915cc580db334,0,0
d193bd0d85fee16,0,2
d196a2ce4197276,0,3
d19c8e7a6705c50,1,1
d19cd68ec4bef54,0,4
d19d90c34116dc2,1,3
d19e395d21efa8a,0,1
d19ebf25fa0f3ed,0,0
d19ecbad19b8289,0,3
d19f6a400f111ef,0,2
d19f8d3d1bff81d,0,4
d19fcf02934d9db,1,4
d1a07ad8e093317,0,0
d1a0a7211c01a19,0,3
d1a136c60662a5d,0,0
d1a1a58f209e417,0,4
d1a552e625cad4b,0,0
d1a6343648d43f0,0,2
d1a6ff146d1e10b,0,4
d1a742dbbd712b4,0,3
d1a75431339a029,0,3
d1a8340e76fa68f,0,1
d1a94240764050c,1,4
d1a97ddf2f0e904,1,1
d1a98ff741f65d4,0,1
d1aaca644bbad7c,0,2
d1ac8d09511dee9,0,4
d1adf892690287f,0,4
d1af347200329c7,0,1
d1afb3842692d2e,0,4
d1b083a750f2097,0,3
d1b2169243f6676,0,2
d1b31ea55e8fc56,0,3
d1b3d66906e6b01,0,1
d1b4130f5f0517e,0,2
d1b43ff0d08dd38,0,4
d1b469f55708c6d,0,0
d1b562c842c4520,0,3
d1b7385dda1347b,0,3
d1b8200c246ef72,0,1
d1bc1ae1bfaeda6,0,4
d1bc5ce9ccaf448,0,3
d1bcf1c8119d4be,0,2
d1bdf34c0efd52a,0,2
d1be4dcb7dc6fa4,0,1
d1be9c276df9011,0,3
d1bf0c680bbd8a3,0,1
d1bf0d60e25a77c,0,0
d1c062cfd59010b,0,2
d1c0c672e46597c,0,0
d1c128693da0a43,0,4
d1c2346c407b682,1,0
d1c36a05f981eac,0,4
d1c46895388525d,0,3
d1c5460002e90c1,0,4
d1c7afb824cc7ff,0,4
d1c8f5caa98359c,0,0
d1c98bca337a8f0,0,4
d1cb62dea55c19c,0,0
d1ccfcbfb9d3b3d,0,2
d1ce3c65ec75429,0,4
d1cf081fe63b59f,0,3
d1d0787960187be,0,1
d1d083b010cd281,0,2
d1d2d896cc66960,0,3
d1d39d596ded0cd,0,1
d1d4783af66e170,0,3
d1d4f6ae5fba707,0,1
d1d52fcd2b9b62f,0,3
d1d6ec6cc6e23e9,0,0
d1d7b018862b722,0,3
d1d856fb7365ff8,0,4
d1d864b6500a875,0,4
d1d93ac7ccd7e03,0,2
d1da19d531ce5fd,0,0
d1da6af50fb32f2,0,3
d1dba068c458012,0,3
d1dc180c757f83c,0,0
d1dce010c9f14e5,0,3
d1dd849f9eab3c8,0,2
d1de20efa791327,0,0
d1de2718bd1f4f1,0,0
d1defe1c28d21d1,0,1
d1df3f6fcc74f3a,0,3
d1e2a7f9a7e8335,1,4
d1e3d6b902bda00,0,0
d1e3fa0e701ca55,0,4
d1e620d0de7e968,1,2
d1e754938655832,1,4
d1e7632462084d8,0,1
d1e79c14d8bb5cd,0,0
d1ea010d129dc4d,0,0
d1ebca28fbfbb65,0,1
d1edcc259fc1fe5,0,2
d1efd19f242e1b2,0,1
d1eff0604aedc38,0,0
d1f1ebfdf6df18f,0,0
d1f2bfb19277ca3,1,1
d1f3cd6936dd063,0,4
d1f5d83416abfe0,0,0
d1f7422b69c3af1,0,3
d1f77c2db99264b,0,4
d1fb0776c55755f,0,1
d1fc5d3bb46b42f,0,3
d1fd6706d598d13,0,1
d1fe385268caf0c,0,2
d1ff3236e0bca53,0,0
d1ff63d3a6a7739,0,3
d1ff6f155059419,0,4
d200cb6d3819335,0,2
d201244713a5d02,0,0
d201796ca3159ea,0,4
d204ee5299ed241,0,0
d205a2beb69ab76,0,4
d205c24f3f98fe2,0,3
d206d3ad29b4711,0,4
d207818448fe804,0,1
d207b0f7c8ef214,0,0
d2084d130634cbb,0,0
d208cf398ab459f,0,2
d2090d944414381,0,1
d20b292d51f3d2b,0,3
d20b9a5b434ed3a,0,0
d211041c40eec52,1,4
d2121b14281bf6d,1,3
d214dbd2bb48463,0,0
d2157063d99a525,0,1
d2172e1f8780432,0,1
d21783f855c9879,0,4
d21a30902b6d84c,0,0
d21b2f5a005a493,0,1
d21d32fd38d563d,0,2
d21f8d0ed7e5fd3,0,3
d220d84ef641ae9,0,2
d2215b744c40d4e,0,4
d221af861855923,0,0
d221cdce5306da6,0,4
d224d6444759dcc,1,0
d22686a046c9c5d,0,2
d227445afd6c153,1,2
d22837505f022d0,0,4
d229413f73143be,0,3
d22a37f81d34f69,0,3
d22c8be3f8e23e7,0,0
d22c9710bc2d1e5,0,4
d22e022d38fe2de,0,3
d232cf20267ef6e,1,3
d2341adfe0eb738,0,0
d23488ce7267b70,0,0
d2353421f656836,0,4
d2354ff2ce94f05,1,4
d237659ac310ad3,0,3
d2381edc5aff9f2,0,1
d23c2e0d7a51449,0,1
d23cc04e48a9ba9,0,0
d23dee4a18d28aa,0,3
d23e4542dfcfb82,0,0
d23e8cd5827b684,0,0
d23f1a6186b1a2e,0,4
d242a9eb3a0518d,0,0
d242bded8a4574c,0,0
d244e3e57f1fa13,1,3
d246163f95abc8b,0,2
d246956ab78fec7,0,1
d248532c5450120,1,3
d2493a811d2e4d0,0,4
d24a3dfcb824bc6,0,3
d24b0bb50b006ed,0,0
d24bba0c5ad4682,0,4
d24d44ce139830d,0,4
d24f6b27ccca89a,0,0
d24fb207bf743f5,0,0
d24fce07ae6f1a1,0,2
d2508391e46b644,0,1
d251250c168fcc1,0,1
d251f1b62ee0a26,0,2
d2525c37a6afb4f,0,2
d2528a02b210b7d,0,3
d252a288575b0b7,0,4
d252efd6b23a367,0,4
d253107eb4d2adc,0,1
d2556085ff7c1c0,0,4
d25596b23964e4c,0,0
d256cde4fe0ff7e,0,1
d257498d2614bcc,0,2
d2582100c0c4739,0,2
d25867944769595,0,4
d258b33f2d4ffb7,0,1
d25aae3ee5962a3,0,2
d25b5d9b62c49b3,1,2
d25b81833d62f85,0,0
d25bbce1ef06f81,0,4
d25e0c224ac92be,0,0
d25e755cbf7e11a,0,0
d25f42196b569a4,0,2
d260eddcd1d98df,0,0
d260f6f55b53877,0,1
d261a1a11be18c0,1,2
d263f422ccacfc6,0,1
d263f8daa203e1f,0,2
d264c4962e898ad,1,2
d264e53a6b1ef83,0,4
d266b7e10677a7a,0,0
d2683ae651e31d2,1,0
d26841a7a885e76,0,4
d268f84f6e47f3b,0,4
d26b5f6c87c21dc,0,4
d26d76562a521e4,0,0
d26dadfcf4abbbc,0,2
d26e1cd43284353,0,0
d26f19b6af16d9c,0,2
d270fef32e48a49,0,4
d271e391dc1a047,0,0
d2721b0b792cca2,0,1
d27239b2930428f,0,4
d272c9ee967e4af,0,2
d272ea1168f5b7a,0,0
d2734c86b113380,0,4
d2740af3254a175,0,3
d2749358323b037,0,4
d274c9028f12158,0,0
d277479b2f4fad1,0,0
d277f1c0872012b,0,0
d279058888b938e,0,0
d27b2eb053c92bf,0,3
d27b3194d04ddf7,0,3
d27b7ba23e9a21d,0,4
d27df86f1d9c148,0,3
d27f1f3237cf655,0,2
d27f9a463fe29cb,0,2
d28021cfd6751eb,0,2
d280a532baf13a6,0,4
d2813f9e6d06640,0,1
d281f12492f2174,0,4
d281ff9740c439d,1,3
d282086d933a3f9,0,0
d2822bc8710738b,0,1
d282e2ee142c332,1,3
d283afa3d7daf2a,0,4
d283dfa1354ef96,0,4
d283e4064d75e62,0,4
d283ec1a60b2936,0,4
d28762deb552b54,0,2
d287c666e43d154,0,4
d287de171cc4503,0,3
d28a17aa022196f,0,0
d28a812ed0ccc20,0,4
d292b9c989d5a54,0,1
d292cbe54fc628d,0,1
d293a1aaa463135,0,4
d2943415871d1e4,0,1
d2958203c10d1f1,0,0
d295effa7b71c67,0,2
d2969d438c56da5,0,0
d2973ff4f2cfbf0,0,2
d2975b19fb4208d,0,3
d29861bc2f0a82e,1,1
d29a441dbd0ab28,0,4
d29ad2f5d87c27f,0,1
d29b6aa79c5bd00,0,0
d29bbea7abae1f5,0,2
d29c78ab22f4d04,0,0
d29dd770df4bb10,1,4
d29f08951422605,0,1
d29f355cf667e59,0,0
d2a16657b9990a9,0,4
d2a1b7568634b58,0,0
d2a508a24907460,0,1
d2a5824ee566e02,0,2
d2a5f2906b07986,0,2
d2a6d173ab6c548,0,3
d2a7cfaeccbc8fb,0,4
d2a93301fa13f45,0,0
d2aa95f58fb6af9,0,2
d2aaaadbaeee0b0,0,1
d2ab90d747991ad,0,1
d2ad48d2339fbca,0,0
d2aed87a41a5bba,0,3
d2af8b0f9faf0e5,0,4
d2b01b2fb8d951a,0,2
d2b051506f84229,0,2
d2b0f49ac2296b5,0,0
d2b1b33eede7aae,0,0
d2b3d9b0fbf0d7c,0,4
d2b6e9f05da2c14,0,0
d2b8b1e062c3301,0,1
d2b9c194a62d70c,0,4
d2b9c62d2436d58,1,0
d2bb699ee14baa0,0,0
d2bb97ff377fc60,0,2
d2bc793549e2b01,1,4
d2bcbd4f5354f2b,0,4
d2bd1f5042e55a5,0,4
d2bdbd185cf991c,0,3
d2be1bff493f667,0,3
d2c0d88090265b1,0,4
d2c3b854370dd62,0,2
d2c57e54f04252a,0,0
d2c600bca7b2fec,0,0
d2c63bee724a42e,0,1
d2c8754b110270e,0,2
d2c91c348e88648,0,1
d2c94d33adb1397,0,0
d2c9719e1f4309b,0,1
d2cef8ffec39728,0,4
d2cf2d97f777f32,0,3
d2d1910483f6fc3,0,4
d2d35dea99d2fe0,0,4
d2d425057885566,0,2
d2d69c855029aab,0,3
d2d79aee2481132,0,4
d2d7b8254ae9325,0,4
d2d84249edc1a8c,0,2
d2d9219db714f0c,0,0
d2db56c49c8beff,0,0
d2df74a67858fc5,0,4
d2dfaace570eb61,0,4
d2e0f60e970fcc8,1,0
d2e108f0194d96f,0,3
d2e3382c09c5691,0,3
d2e4d16e5dd2386,0,1
d2e7362a45066e0,0,4
d2e86774447e2af,0,3
d2ec5d9f4228c9d,0,1
d2ec75cdc73f6cb,0,4
d2eec444a1d805d,0,3
d2ef9e541c97b88,0,2
d2f010ddf93b1e0,1,1
d2f15ea3c87c660,0,1
d2f1907a30d792e,0,4
d2f3019678dffc8,0,1
d2f4254dc6ba4f9,1,4
d2f552149eb0560,0,3
d2f8c0832026e5e,0,3
d2f928c6f04bb14,0,1
d2f9537d238cd1e,0,2
d2fad1462164903,0,1
d2fbbb16723c27b,0,4
d2fd1037034cd1a,0,4
d3007254424fa82,0,1
d301b267b6984fa,1,3
d304c92db3a58a5,0,4
d306414e8958828,0,3
d3070b4f0b4539c,0,4
d3078124772e55a,0,1
d308ada9822a18f,1,4
d309ec30740e8ed,0,0
d30aa086a70fb3a,0,4
d30c0cef9ec1a33,0,2
d310c35fbc1272c,0,2
d31123845df372e,0,1
d311da9b0b48205,0,1
d3120c1ea135eb6,0,1
d312c6a427df950,0,0
d31351f39c19c51,1,1
d315a4c41bdd66c,0,2
d316a22ca84d91f,0,3
d3174529823ed0b,0,1
d31766ef1735e52,0,3
d318eef1e6bd14d,0,0
d31aac1ed188806,0,0
d31af694df9721c,1,1
d31b1aefaf4ad49,0,2
d31bcaf0c7eefd6,0,0
d31e2198c3b8077,0,1
d31e8bd93423e7a,0,2
d31f64a3b9e7299,1,1
d320e51a470f096,0,3
d3222f9283caaca,0,3
d323d895a425215,0,0
d325650b806c830,0,4
d326b29d7062977,0,3
d3278c3ce44b5a9,0,1
d327a541fb4170f,0,0
d32a0c454903cec,0,4
d32bd2f3473c076,0,0
d32bd79065a515a,0,0
d32c084cd87a0a7,0,1
d32d96d6df23bc3,0,3
d32f1a7d0de948d,1,0
d32f3cf17e1f5c5,0,1
d32f834609b1b6c,0,0
d330bf1d0287419,0,0
d33562416bef5f1,0,2
d3377218c71ad09,1,2
d33816b02e66871,0,4
d338bc7eb8df8a7,0,0
d338ebbaf747ca9,0,3
d33b4129d359b05,0,0
d33b8ac0266bb4f,0,1
d33cde9f8ecb09d,0,2
d33dcba49529fef,0,1
d340b93f5b8fb91,0,3
d34150dd31cbd72,0,4
d341effd21b6547,0,0
d3429d43b975ca2,0,2
d34322e868ba5a2,0,3
d34344311637b29,0,0
d344cce8a8b88da,0,4
d344eb7ad061c43,0,0
d347915fb10dabb,0,1
d349045d0d6e76c,0,2
d34a4951e08c266,0,0
d34b14a746dc42f,0,4
d34b95886f0c91d,0,4
d34bbb3504fde3f,0,0
d34bc8c6f600212,0,3
d34bf1f29661855,0,0
d34d88a1e205f36,0,2
d34deb5085087ab,0,4
d34e1a81a19b095,0,0
d34f118a6dd325b,0,3
d34ff253a6aef46,0,3
d35029bf474d73d,1,4
d350aa92fc12b02,0,2
d35137cb6caca9a,0,4
d351685f3b6329e,0,4
d3519f898f913de,0,0
d3563aaa942da29,0,3
d3583f8c1bc8cbe,0,1
d359312afe9474d,0,1
d359e6ad0de604c,0,3
d35a4c7df041f63,0,1
d35bb7288e9c878,0,1
d35d3832e3e4ff8,0,1
d35d9b102ae0d2b,0,0
d35eaf7c1157491,0,4
d3601ae1f20c520,0,4
d36131e7d5af2ed,0,2
d362880b3f31121,0,1
d363137236d87d1,1,3
d3656cbbed5c2a1,0,4
d36675a22b9bd89,0,3
d367c00b206770f,0,4
d36821d8c2da768,0,3
d3687f68e658812,0,1
d369b2869b5076a,0,1
d36aa0dd24fe896,0,0
d36ab27a33ad806,0,2
d36c9357e42161e,0,4
d36ddc15617d422,0,2
d36fd299efeeab3,0,4
d370401ce03f317,0,3
d371c67700f1fbe,0,0
d371c6e2d000593,1,0
d37519abe63101c,1,2
d37538309e6644a,1,2
d376b772f3f0bb4,0,0
d377ea16b0bb018,0,4
d3787787e356e78,0,3
d378dbc24416bfd,0,4
d37a23c41e725ec,0,2
d37c1288ee23a9a,1,1
d37c6c79829aead,0,4
d37cc1bf08c72b9,0,2
d37d5be9d92417c,0,3
d37d78b2f264a3e,0,2
d37dad123037416,0,0
d37df7950912650,0,3
d37fd0a4d724244,0,2
d37fda1a2a2d38d,0,3
d3818c0025e52ad,0,3
d38267b1739269a,0,1
d382f9ee9f18361,0,4
d3835d7f2a9e8d3,0,0
d383f61f3e17201,0,3
d385e36bb494194,0,3
d3861f87f2a9cc7,1,4
d386f653cbdc079,0,3
d38753ce0922a10,0,4
